If you just want an upgrade without spending alot this is good.,"Relly enjoying it, other than the packaging the phones like new.",2020年1月11日 在美国审核,2
Good quality,The phone looks like new and it's working very well so far. I expected it to come with its headphones though!,2019年4月20日 在美国审核,0
Perfect condition,Work just like new!,2020年1月12日 在美国审核,0
Awesome,Personal use. Great,2020年6月2日 在美国审核,2
Compatibility,Isn’t compatible with sprint ?,2020年5月21日 在美国审核,1
I know my Samsung Galaxy note Note 9,This phone is so awesome I'm so glad I purchased it,2019年7月12日 在美国审核,2
Great!!!,It works and looks great.,2020年6月9日 在美国审核,0
Phone is great I love it,Nothing wrong with phone perfect conditions,2020年3月9日 在美国审核,2
Excellent,Perfect.Like brand new,2020年1月24日 在美国审核,2
Great product,Was everything I expected. Arrived on time. Very happy,2019年6月12日 在美国审核,2
Solid value,The phone is a solid value,2020年2月20日 在美国审核,0
S-pen,I'm a Samsung fan,2020年5月7日 在美国审核,2
Just as described,Great phone so far had 2 weeks.,2019年2月22日 在美国审核,2
Muy buena calidad,Un producto muy bueno,2019年11月1日 在美国审核,2
High Quality Complicated Flagship,"Several years ago I bought a Galaxy Note 3. Great phone, never had a problem. Used it for several years. Everyone at work had an iPhone and since I work in IT, I thought I should get an iPhone so I would know how to use it. So I reluctantly shut down my Note3 and picked up an iPhone 6s. I really liked it but it was kind of small and somewhat limited- really nice phone overall though. What I liked most about the iPhone (besides the really slick GUI and the lightning cable) was that it was equipped with an NFC. I found I could use it to pay for just about everything. After a while though I grew tired of the whole iTunes thing and my eye began wandering. It landed on a MotoG7 which is really nice for a mid range phone. Runs crisply and reliably and has a lot of MOTO features that give it a very user friendly vanilla Android 9.0 experience. As of late, with the CoVid -19 onslaught, I began not really wanting to use my debit card and enter a PIN on some PIN pad at every store I went to. So I again went looking for a phone that had NFC, a good size with a vivid screen, and wireless charging. Samsung wants premium prices for their flagship phones so I looked for a phone with the features I wanted for the least amount of money. The Note9 fits the bill perfectly! I run my phones on the Ting network so I called them and they sent me a SIM immediately. I ordered this Renewed GSM Note9 and am thrilled with it. It ticks all the boxes and then some. It runs really well and has a very vivid display. The camera takes clear and brilliant pics. And... it has the NFC!! There is quite a learning curve with this phone. Samsung's OneUI overlay gives incredible flexibility, but it feels like it's trying to do too many things, too many notifications, too many reminders. But again, all of those things can be turned off and adjusted as needed. I ordered the phone on a Saturday and it arrived by Tuesday! This is significant since Amazon has been slammed by the pandemic and was showing a 3-4 week delivery window. Overall, great price, fast delivery, fantastic phone (literally looks and runs like new!!). It's good to have a Note in the stable again.",2020年4月9日 在美国审核,0
Best phone I have ever had,"The phone is excellent. Fast, great memory, and I can use it all day without having to put it on the charger.",2018年11月28日 在美国审核,0
Beware of the Microphone,"I love everything about this phone except the fact that the microphone doesn't work.Everything else about the phone is fantastic, but if you want to talk on the phone, record sound, use text to speak features or anything of that nature, the microphone is so low you won't be able to.These features work fine if you have a headset or if you're using Bluetooth for phone calls, but it's irritating.Evidently, this is something that is a particular issue with a number of Galaxy Note 9 phones, so be aware of this before you purchase it. If it wasn't such a pain to go back through the process of getting a new phone, I would have returned it and found another one.As it is, it's manageable if you carry a headset everywhere you go.It's also such a large phone that you really need something to carry it in.Since the front and back are reportedly made of glass, please make sure you get a reliable case.Even with the case I purchased, I'm still looking for a clutch to carry the phone, as I previously had a purse/wallet that held my former Galaxy.I am sure I'll find something soon!",2019年11月8日 在美国审核,1
Amazon Renewed Is Really Like One Step from NEW!,"This Amazon Renewed Phone sold byWebeaze_MKT is about as clean and pristine as the First Note 9 I bought from Verizon 20 months ago.I busted the one and did not want to change phone format just yet so this Note 9 was priced fairly and looks like it has not been used at all prior to the renewal process.There is no sign that it has ever been used before and while I bummed about breaking the other phone, I am really happy with this replacement.I have not broke a phone in years so my policy of self insuring is still paying off.",2020年3月28日 在美国审核,0
Perfect,I liked everything about it,2020年1月24日 在美国审核,2
Product is Great,Not a single scratch in sight. Like new and functioning flawlessly!,2019年10月26日 在美国审核,0
Not recommend,"I don't want recommend. Be careful your information upload in this phone.You must can use other phone when you have problem in this phone.Because seller not replace and change even this phone have problem like bug.This phone has update bug. If your update, you will have suddenly battery warm and then a short time not working. And appear so many times updat message. I said seller.they told me that you remove your informationand then I can replace or change to you. But I have no use any phone. So I can't back to seller.",2021年3月7日 在美国审核,1
NOT in "like new" condition at all,"Screen not working properly. No surprise, as phone arrived with a screen protector on it that didn't fit, wasn't attached properly, and was hiding a significant number of scratches.Spent a significant amount of time on the phone with Samsung support, who have advised that the screen is clearly defective. They also checked the IMEI number, which is an AT&amp;T phone, not a Verizon phone as advertised.Now I have to drive 45 minutes into town to find a UPS store to return this item, and then wait for them to refund my money so I can order a new one.Not happy AT ALL.",2019年10月30日 在美国审核,1
Like brand new,"It'sperfect , works like a brandnew.",2020年2月10日 在美国审核,0
It great value,It relatively new condition. Mine just has small scratches on the back. Overall good condition.,2019年2月4日 在美国审核,0
"Excellent phone bought through OCrack, no drama","I love my new (to me) phone! It's been a while since I bought my previous used phone, and some of the reviews had me a bit scared when I was looking through the Note9 listing. I bought my phone through the seller O'Crack and it's worked out. Arrived when they said it would. I was a little confused when I turned it on and a Tmobile logo came up, but the seller quickly responded to my email to let me know that it was unlocked, they just tested it with the networks before sending the phone out. Once I put in the sim card it was good to go and no issues with the transfer. Phone is in excellent condition, with no flaws that I can notice. Again I recommend this seller. And whether your experience is good or bad, make sure to state which seller you bought from in your reviews because it seems like reviews for different sellers were clumped together in this product page so some people had wildly different experiences depending on which seller they got.",2020年8月12日 在美国审核,0
Camera,It's nice phone.specialy the camera.,2019年12月14日 在美国审核,0
Exelentisimo!,Definitivamente es el mejor..me gusta!,2020年2月14日 在美国审核,2
Sprint is NOT T-Mobile when it comes to LOCKED phones!!,"Looks like a good phone to replace my aging Galaxy 11 that has problems processing stuff as of late. Ordered the T-Mobile compatible Samsung Note 9, specifically as a T-Mobile compatible service phone. Phone arrived within a week, so no problems there. Charged it up, and then turned on power to see the screen options. When it did boot up to the home screen, and I saw a Sprint Icon, I knew there was a problem.Although T-Mobile and Sprint are now 1, their phones are not. What was once a propriety Sprint cell phone, is still a Sprint Locked phone, and cannot be unlocked by T-Mobile. Taking it to my local T-Mobile store for help, and having a new SIM card inserted (as mine from my older phone did not work in the new Sprint phone), and trying again, did not help. Showed them my Amazon order, and the shipping box, both showed I ordered a T-Mobile compatible phone, but that was not the case. If you are selling something as a T-Mobile compatible product, you better make sure it is what you are selling it as, and not another brand. That is false advertising, or stupidity, on the sellers behalf.",2021年9月12日 在美国审核,1
Excellent,Product is just as described.,2019年2月7日 在美国审核,2
Just like new,"Item came well-packed and in perfect condition. Even the protective plastic was still present on the edges and camera. I am not sure if this phone was ever used. Just as promised, the phone is carrier-free and unlocked. Not a mark or fingerprint on it.Everything is in perfect working order; the mic, camera, speaker.Do note: It only comes with the phone &amp; pen, a charging cord, charging block, and sim tool. Not the headphones, pen tips or other accessories that are bundled with a new phone. If you need those items, you may be just as well to buy new. If not, save yourself some money.I use T-Mobile. The phone recognized my SIM card and registered on the network instantly. I did not have to go through any extra hoops to connect to LTE+ or use my WiFi calling. I didn't even have to contact customer service to make sure the phone was properly recognized. Phew! The Android Pie update just got pushed to the Note 9 and it makes the phone feel even slicker.As for the phone: I am blown away by the battery life and UI improvements over my previous Note 5. I am not a heavy gamer but I do put a lot of strain on the phone with research, camera use, and design programs. The phone is large for my small hands, but there are a lot of ways to control the phone with one hand and voice. I am smitten with the remote control pen. I can get shake-free pics of my art and tiny things. The fingerprint recognition is hugely improved over the Note 5, it works every time, whether my hands are cold or have been in the water. The UI has added a lot of features I normally use 3rd party apps to change; such as an overall dark theme and improved Samsung keyboard. I highly recommend buying the app ""bxActions"" Button Remapper to remap the Bixby button to be more useful.I had an issue with the phone's charging block and the seller got back to me within hours to say they are shipping me a replacement. If you have any kind of issue this seller is fast, friendly, and happy to work with you. Would recommend!",2019年3月22日 在美国审核,0
Buy it!,Excellent! I tried buying this phone off ebay first due to it being a little less expensive. I ended up sending it back and still hopefully will be recieving my refund I was assured I'm getting but haven't yet. The one from ebay was horribly destroyed and described to be in "excellent condition". This one off amazon really is excellent condition! Looks and acts brand new! ... maybe it is brand new ?! Very satisfied! Paired with my Verizon just as it said it would :),2021年7月6日 在美国审核,0
Galaxy Slammin...,Can't wait 4the 10!,2019年9月21日 在美国审核,2
Mr,Products are very qualities,2020年3月10日 在美国审核,2
Pen,Its fast and awesome,2019年6月17日 在美国审核,0
Works great,Works just like a brand new s9,2020年1月26日 在美国审核,0
Everything you really need in a Phone in 2021,"A great second hand phone even in 2021. I am able to edit 360 and 2k videos without debilitating lag. Also the camera is sharp and clear even in low light. Stabilization works well and the pseudo-stereo speakers when watching videos are clear and surprisingly enjoyable.I'm very pleased with the retention of the analog audio jack and the reversible USB c port. Also the S pen is extremely useful in making notes, translating text, and as a camera remote. Overall very happy with the current phone a couple months in. Very comparable and even better than some phones in 2021 for half the price and will still be relevant for at least 2 more years.",2021年4月7日 在美国审核,0
Great phone,"The phone I ordered arrived in mint condition, not a scratch ding or scuff. It had an original Samsung fast charger. Works perfectly. The only issue was that it was not a T-Mobile unlocked phone, it was a Samsung factory unlocked phone model N906U1. During the initial setup it asks for the SIM card,after completing it will still show as a N960U1 (T-Mobile is N960U) and will not have the T-Mobile software. However the VOLTE and WI-FI calling all still work on the T-Mobile network with a T-Mobile SIM. Overall very happy with the phone especially the battery life which is excellent. The face recognition does not work that well, especially in dark places but if you enable Iris scan and combine them then it works well even in dark places",2020年1月13日 在美国审核,0
Expensive but worth it.,"This is thee perfect phone. Everything one could possibly want. Build and quality are the best. It really is everything the note 8 is but more and better. Long battery life, better feel and grip. Amazing camera.But at its price point, it should be perfect.Hopefully, the glass will be stronger because it has been the Notes Achilles heel. That being said, Sammy deserves praise for getting it right",2018年12月6日 在美国审核,0
Awesome phone,Love my new phone.I willbuy it again in a heartbeat!,2019年3月29日 在美国审核,0
Earbud issue.,I gave this 4 stars because it didn't come with the ear buds.,2019年7月15日 在美国审核,2
Renewed is the way to go!,"Happy with this phone. Couldn't justify going with a Note 10 because the specs aren't that much better and a brand new Note 9 would've been several hundred dollars more. Phone arrived in excellent condition in attractive packaging. Came with a generic charger and a screen protector already on which was nice but I replaced with an upgraded one. Everything about the phone is great. Battery is strong, screen had a small out of the way scratch that disappeared under the glass cover. Just dropped in my sim and ready to go. Only buy a new phone over this renewed one if you just like throwing money away.",2019年11月28日 在美国审核,0
"Well worth the money, until it wasn't.","Samsung released a firmware update on 20 August 2020 that would not install on my phone.After 3 calls to Samsung tech support, a visit to T-Mobile store for a new SIM card, a visit to the Samsung authorized repair facility and another call to T-Mobile support I find that I was not told the truth.The phone is not a T-Mobile phone but a Sprint motherboard phone with my T-Mobile SIM card in it.I have spent hours trying to get the phone to work without the failed firmware download continually trying to install.I would have avoided this if I had been told the truth that this was really a Sprint phone.Angry does not begin to describe how I feel.I left my original review below.I brought this phone previously owned because I cannot bring myself to spend $1000 for a phone.I am so glad I waited.The phone is everything I hoped and then some.Looks brand new.Installed the sim card and it worked immediately on the T-Mobile network.All the features work and the battery life has been great so far.I recommend the seller, the phone arrived early with everything included.I am pleased.",2020年1月30日 在美国审核,0
Not a good refurbish,This phone worked for approx 5 weeks and then screen went black and now ive wasted 750$ on a paperweight,2019年8月7日 在美国审核,1
Exelente,"Exelente compra,envio a tiempo gracias!!",2019年10月25日 在美国审核,2
Eh,Use it for gaming and battery drains fast,2019年7月27日 在美国审核,1
Recomendable,Rapidaa entrga producto excelente,2019年11月25日 在美国审核,2
Second one worked,"The first one ordered wouldn't charge. Some kind of low-temperature error, even when at temp in an air-conditioned space.Sent it back with little problem. Quite efficient. The identical replacement works great.Finger print reader stopped working after a few months. It looked like some coating on the reader was hazing and pealing off. So I gently scraped the more off (it wasn't working anyway) and the reader is working again.Manufacturing problem? Don't know. I don't use it in very aggressive or harsh environments.",2020年12月5日 在美国审核,1
Regalo para mi,Me encanto el celular,2019年8月6日 在美国审核,2
"Not factory Unlocked, deceptive description","I thought this phone was Factory unlocked so I could use any carrier I want only to find out, phone is not factory unlocked. Only works with some carriers.Very disappointing.Although the phone itself is not bad, the seller gave a deceptive description and that is a no no.",2019年11月28日 在美国审核,1
Es exelente,Me encanto. Xque ya viene desbloqueado.,2019年7月21日 在美国审核,2
Yes so happy!!,So happy got this as a gift for my Mom everything worked perfectly had to force trun it on the 1st time ( hold power and volume down for 45sec) after that every was ready to go easy set up took the old sim card and put it in was unlocked just like it should be :) so happy 1st time buying a renewed phone and these guys do great work thank you much for making this a great Christmas I'll definitely be buying again &lt;3&lt;3,2019年12月31日 在美国审核,2
"Great refurbished phone, ordered from re-cell","To start off, the Samsung galaxy note 9 is a massive upgrade from the Samsung galaxy note 3 that I had before which started dying of natural causes.A few things to note, this is my first refurbished phone, and as of writing this review I have had this phone for about a month.Upon opening the box I did an initial scan of the camera, screen and casing. The camera worked fine and didn’t have any scratches or issues. The screen did not have any scratches or blemishes and had a mirror like finish from a very lightly used or heavy duty screen protector. There were no cracks or defects anywhere except for the lower left corner, like it was dropped from a low height onto a jagged surface like side walk concrete; and the s pen was in used condition. Other than those two defects I could have sworn this phone was brand new never before used (based on appearance)The box from re-cell came with a charging cord, a well-used usb outlet plug (not an issue as it is now my new travel charger where it will get scratched up anyways), headphones with a mic (don’t know the quality as I haven’t used them, it’s just a plus to have them included.The packaging was really stylish it was a satin black with a shiny logo for re-cell. Inside everything was tightly packed to prevent movement when shipping and a note with an email to contact if there were any issues. There were none but it was nice to have the option.A month later after getting used to a new phone I can say there are no issues, it was a risk in my mind to buy a refurbished and based on a lot of review it is a risk. But I will say re-cell was a pleasure to buy from.",2020年2月26日 在美国审核,0
It is as promised,I justreplaced my not 3 with the note 9. So glad I did.I chose the unlocked for Verizon version of the phone.i received it on 2days as promised. The phone was fully charged and ready to go. Took it to the Verizon store to transfer data and in 45 minutes it was over.This phone has worked great from the moment I turned it on and battery life is awesome. Don't believe all the negative comments.The phoneand the seller were better than expected and I was notdisappointed.The new phone is well worth the money.I will recommend to friends and family.,2022年2月10日 在美国审核,0
Excelente,Excelente! El celular impecable,2019年8月3日 在美国审核,2
Great but NOT PERFECT,"Considering the price point for a brand new Note 9 is near a grand from nearly any retailer this is a steal!My experience so far has been a good one, Note 9 came UNLOCKED in a UNMARKED box that contained the phone, an official samsung wall adapter and cable.My gripes are that the cable that came with it broke when I used it only ONCE, yeah ONCE. So I want to warn anyone buying this to be careful with the provided cable.Thankfully the phone came with no scratches or any visible damage! The only downside being that the screen is burned in only slightly from whoever the previous owner was or Amazon charging it and leaving the display on (can only be noticed with shades of gray and not any other color).Other than that, the phone runs great!",2019年12月11日 在美国审核,0
"Great phone, a few surprises, but a good unit for me personally!","This is a south korean telecom phone that's unlocked, and capable of working on my Mint network just fine!This was a surprise, but after some app disabling, as well as some tweaking of the UI, I think this will be good for me in the long run.This phone has an OEM UNLOCK toggle, so I think I'll be able to flash this phone with custom Android 11 &amp;12 builds someday down the road.One other minor complaint: it came with the grey spen, not the yellow one that comes with this color phone model.That's ok, though- I'll probably buy a new one someday, and that's an awfully minor thing to complain about.Phone works great! I'm babying the battery just now to see what kind of life I can get out of it, and I'll update if there's anything alarming.",2020年12月23日 在美国审核,0
Love it,It's unlocked and working beautifully,2019年1月25日 在美国审核,0
"Perfect phone, not so perfect situation...","Amazing phone, amazing customer service from seller. Unfortunately had to return as AT&amp;T could not or I should say would not allow wifi calling to be activated. I live an area with pretty bad cell signal and especially during these times I cannot risk missing a phone call or text due to no signal. Seller was quick to respond to my I emails but ultimately nothing could be done as the phone was originally sold by Sprint.The phone itself was everything I wanted and I say is a worthy upgrade from the Note 8, I do not like the Note 10 or Note 10+ and there is no way I am leaving the Note line. Battery life was the biggest plus. The extra functionality of the stylus now having bluetooth did nothing for me personally but I can see how it could be useful for others.",2020年6月17日 在美国审核,0
Great Initial Impression,"I was skeptical purchasing a refurbished phone because I did not want to find any hint of damage to the exterior of the phone. This phone is flawless.My previous device (HTC 10) was approaching two years old and seemed slow. I chose the Note 9 because I wanted a larger display and did not want to switch to wireless ear phones (HTC 12). A refurbished Note 9 enabled me to purchase the device at a comfortable price.It would be difficult to use one-handed if you have small hands. The features, performance, display, and overall look is impressive. I can't speak to battery life or durability because it is too new.",2018年12月4日 在美国审核,0
Like Brand New!,"Let's start with I got my note 9 from Synergy. After reading all the scary reviews. I kinda expected to be seeing scratched glass or something else. I was fully prepared to find something to complain about and send it back. The charger isn't the fast charge one, I think. It didn't come in the original box and some other things i read. To me these were not issues at all. I am typing this on my like brand new note 9! I do consider myself fortunate and lucky.I am coming from a note 8 to a note 9. The camera is amazing! Phone is still charging. Was around 4% when it started charging. Not a big deal at all! I don't use the fingerprint scanner so no review about that. I consider myself very lucky that I got a phone this perfect. It was not locked to anything, no carrier logo popped up, to get rid of. Very clean phone.",2019年11月23日 在美国审核,0
Excellent customer service and device!,"Received the original device 2 days early.Unfortunately,the device was freezing and shutting off even during setup. It did come looking completely new, with a fast charger port and cable, and a SIM tool to remove my card from old device.I contacted the seller via phone and Mathew was helpful and offered a replacements with a 2 day delivery and everything (including easy return instructions for the device that I originally got with issues). Got the replacement and it also came blemish free and with the same accessories.This replacement phone works perfectly.The price is the best especially for the devices to not have one scratch.I will definitely use this retailer for future purchases.",2020年8月19日 在美国审核,0
Great phone,I love the phone,2019年11月12日 在美国审核,0
Very surpised for the price.,"The phone was in good shape after cleaning and buffing out the scratches, it did clean up nicely.When the phone powered on it said T-Mobile but after putting in the AT&amp;T sim card all the AT&amp;T software downloaded into the phone.Battery life is good and the phone is very responsive.",2019年12月8日 在美国审核,1
"It works, but NOT a Factory (Samsung) unlocked.","Yes it's a good deal BUT, it's not a 100% unlocked as stated. The phone look new, the voice calling work, texting work, data work (but slower than my wife's Note8 unlocked).What I ended up to return it is because there's a T-Mobile logo display when you boot up the phone (Our carrier is Cricket). Now later on, it's updated all kind of T-Mobile apps that I DON'T NEED IT. The real unlocked phone is suppose to be free of bloatwares.!!!",2019年8月2日 在美国审核,1
Great Product (They kept all their promises above and beyond) and Great Seller,"I have now purchased multiple phones (note 9s) from D'tech and all of them have had great batteries, arrived promptly and I have not had any complaints. The battery was above the promised spec of 80%, the only scratches were so subtle I only found them after a very close inspection, and I have had them for months with no issues. I use mine with Mint Mobile, no issues there. It does start up saying ""T-Mobile"" as that is who last changed boot images, but after uninstalling the automatic bloatware that comes from t-mobile there is no other persistent reminders.I also had to return one on an error I had made and they were more than willing to communicate with me through the return process.Their prices are within the range of the most affordable for used phones (I got two note 9s, the last note 9 to really have the features I personally need) and although they are not the absolute cheapest phone seller, they have been extremely high quality and thorough.",2021年1月3日 在美国审核,0
Find a different business than this one to buy your phone from,"There are plenty of other business to purchase phones from, avoid these guys at any cost. ""Unlocked"" does not mean unlocked for any service provider, when it won't connect for your provider and you return it the same day, they feel it is fair to keep over $100.00 of your refund money, as well as being smug about it. I personally will never buy anything from this business again, nor would I advise you to. Best of luck if you already have made your purchase before reading this. I hope it goes well or you will lose a considerable amount of your money in the return.",2020年1月28日 在美国审核,0
Phone was unlocked as it said.Got it earlier than expected.Perfect shape,Phone as described.,2019年8月31日 在美国审核,0
Nice phone,Very pleased with new Phone,2019年5月11日 在美国审核,0
Great phone,"I converted from the Apple iPhone to the Samsung Note years ago and never looked back! I usually get my phones from my wireless phone provider and this was the first time I purchased from Amazon.Phone works great. It was weird and glitch ar first so I did a hard rest. Haven't had an issue since and it's been about a year and half since I bought it and did the rest. I didn't give it the full 5 stars because the stylus that it came with is not the original stylus or the Bluetooth stylus, it was a replacement. That stylus fell apart and I had to purchase a new, which btw when you buy the proper Samsung Bluetooth it is a bit pricey. Otherwise it's a great phone!",2021年11月1日 在美国审核,0
"Excellent piece, worth buying renewed.","I brought this phone from supplier ""Greentech"". I received it in an excellent condition on the promised date. But the device was locked to sprint. Connected on the same day with Amazon customer service. They took the complaint, and Greentech contacted me within 24 hrs for my concern.<br>Told them that the phone is locked. They apologised and told me to ship it back, they will send a new one. They also sent me a shipping label, and I shipped phone back.I received the new phone in a week. The phone was again in a v. good condition. No scratches, everything was good. My wife is using this since the last 5 months.This phone was unlocked and we had no trouble with sim cards this time - she even tried this in India with an Indian sim...no problems ar all. The battery life is v good, and rest the phone is as a Note 9 should be.I will definitely buy refurbished again from Greentech and Amazon</br>",2021年5月7日 在美国审核,0
So Far so Good !,"I was worried it would not be TRULY unlocked or some otherreason it was such a great deal , but it is unlcoked and works great , great phone saved hundreds.. only problem I had was gesture dail was enabled and every time I picked up the phone it . would call the las number , cost me a date because the girl thought I was blowing her up all day ! Someone told me, went into settings and just turned it off , was justfluke I suppose the last person must of had it on .... but yes buy form this seller....I and 3 monthsis and happy",2019年9月23日 在美国审核,0
Wow. The screen is amazing.,"I have been eyeballing this for a few months, and finally pulled the trigger, and am glad I did. I am a cell phone junkie. I am so deeply entwined into Apples ecosystem that I have to use an apple fo my daily driver, but for my work phone, I have been using androids. (nice to change it up) I had an LG G7 which is a beautiful phone, however, this Note 9 takes it to a whole new level.I purchased this as a renewed phone from D'Tech Mobile. Phone came in PERFECT Condition. It is an unlocked Verizon Phone. I put in my AT&amp;T Sim and did the updates, rebooted the phone and all the Verizon folders disappeared and AT&amp;T one showed up oddly enough. So BAM! It is unlocked! I am very happy with this purchase.",2019年4月14日 在美国审核,0
Exactly what I wanted,Love it I can do what I need on this phone,2019年1月14日 在美国审核,2
"Practically mint condition, unlocked, and works flawlessly!","I got my renewed Note 9 specifically from the seller ReFoned. The phone is basically brand-new, I can't find a single blemish, the battery is great, and it has the original (bluetooth) S-Pen. I was confused about whether or not it was actually GSM unlocked, explained below.As for the Note 9, I'm really glad I picked this phone. Upgrading from a Moto G3, this was quite an improvement. I'm also really satisfied by the S-Pen, I find myself using the phone significantly more often and for heavier-duty tasks, in part because I hate touch screens (oily hands all over the *screen*? insanity) but the pen means I never have to touch it. Plus, I find myself using it to draw pretty often, since the pressure sensitivity is pretty good even through a film screen protector. Two great bonuses about the Note 9 compared to newer models: No notch or holepunch in the screen for the camera, and it has a headphone jack.The rest of the review is informative, in case you (like me) are confused by whether the phone is unlocked or not:When I first put in my SIM card (from an AT&amp;T reseller), I got the notification ""SIM card is not from Verizon Wireless"", and it came pre-installed with Verizon bloatware, despite me specifically choosing the ""GSM Carriers"" version of the phone.However, all I had to do to get my SIM card to work was go into [Settings &gt; Connections &gt; Mobile networks &gt; Access Point Names &gt; Add], and then fill out the APN according to my carrier's information (just Google your carrier + APN to get the info for yours). Now it works fine with 4G LTE, calling, and texting, and I disabled all of the Verizon apps.The phone is absolutely flawless now. I was worried before purchasing, but I picked out a seller that looked promising and replied to clear up negative reviews on their page, and I'm glad I did. I'm seriously impressed by how great the condition is, for way cheaper than buying new and much safer than buying used elsewhere.",2021年8月25日 在美国审核,0
Quality...ish.,"The phone has had no problems at all yet, but the problem I have is the inside of the camera glass is dirty. That's not something you can simply wipe away, I'd have to pay money or return it to get it cleaned. It's fairly annoying, it's not a small amount &amp; it's under both cameras. There's also a substance under the heart reader thing that looks like.. dried milk? but it doesn't seem to effect the camera quality &amp; I don't have the time or money to be able to drop ~$70 to get it replaced, so it'll just have to exist like that for now. Having a good amount of dust inside the camera glass could potentially make the camera inoperable if it tried to focus on the dust or obscured vision. Otherwise it's a note 9, everything is there, really good phone.",2020年3月18日 在美国审核,0
Perfect,"Perfect, as described.",2019年7月10日 在美国审核,2
Very sleek and nice. It was a good purchase.,"The phone is aesthetically pleasing to the eyes. It is very solid to hold. S-pen is sweet!!!!<br> I love writing notes and texting with itThere were tiny scratches around back-camerafingerprint reader as well as 1 on screen's lower right. But it is what it is...a renewed cellphone.Back up your old Samsung calls, data, pics, and other goodies to your google email and Samsung acct. before transferring files to this new phone and then download Samsung Smartwitch from app store.The phone is lighting fast and nice. Do not put in pin or password when you begin activation. Do it later after you write your new pin, pattern, or password down elsewhere.</br>",2020年4月19日 在美国审核,0
Not original S Pen,The phone came quickly and the overall look was fantastic. After working with the phone I noticed the S pen was not working for air commands. I let the seller D'Tech Mobile know of the issue. They replied with a canned response about reconditioned phones. The S pen is an integral part of the phone unlike a charger or cable. Without a solution the phone will be returned. There are a ton of resellers that satisfy their customers.*Update* The company reached out to me and presented a solution to the issue. I am still waiting on the promised credit; I am adjusting my star rating.,2020年12月11日 在美国审核,0
Best deal I found on this phone and I looked for over a month.,Came a day early and everything works perfectly. I was a bit paranoid when I booted it up and it had a tmobile bootscreen and a single tmobile app that I cant delete but I put my sim in and I have service so all is good. Thanks much I could not be happier with this purchase!,2019年11月19日 在美国审核,1
Perfect,"Ok realistic review. Quality 10. Battery life 8. Storage 10. Speed 10. Shipping 10. Accessories 10. Speakers 9. Start up 10. Oke everything about this phone is pretty well awesome. I gave battery an 8. I am on my phone none stop all day for work. It lasts about 10-12 hours from full to dead. That's with music streaming about 6 hours onto of my normal activity. Came with all name brand power cord and headphones. Pin works great. Camera is phenomenal. Hard drive was actually the 500gb not the 128gb that I ordered. No complaints! Switching from one Samsung smartphone to this one was amazing. Downloaded an app and it moved everything to this phone. Everything! Background, app, all my set ups. Worth every dime.",2020年5月1日 在美国审核,0
Bad choice.,"Because it is a Note 9, it will not work on AT&amp;T system. I spent over a hour at a AT&amp;T store. Trying to get this phone to work. It did everything correctly except It would not receive or make a call or text. I had a Note 4 that did the same thing. It had something to do with AT&amp;T VoLte. (Voice over LTE). The phone simply would not work for AT&amp;T. I ended up with a S22 Ultra, I am well pleased with.",2022年5月7日 在美国审核,0
Pretty good phone,"First and foremost the phone itself is great and I do realize that I bought a renewed phone (refurbished) that being said I feel that the seller should look into the plantform operating system. In my case I had bought my phone about 2 weeks ago and I noticed a couple of issues, first the voice input doesn't on all apps or messages in some cases. 2nd the phone stops charging and doesn't reach 100% when left over night. Like I said this is a used phone but I feel that the seller should look into the operating system further. Love the phone it came inpretty good condition but only the phone came with a aftermarket phone charger. 4 stars for the phone but 2 stars for the seller.",2020年4月26日 在美国审核,0
Do not buy from this seller,"I like the Notes still learning the new features,more to come on this.The person I ordered from would give 1 star.Emailed prior to buying and wanted to know what was included, very vague response of ""what you normally get when buying a phone""Well it was delivered, no tool to get the SIM card holder off.There was no headset, the cord was really short, not the standard cord.I ordered a T Mobile phone, which was more money.Every thing came preset for AT&amp;T.It took a long time to set up for TMobile.All answers from this company were very short to the point of being rude. Really not answering the questions.",2020年6月23日 在美国审核,1
I love this note 9,I love this note 9,2019年7月2日 在美国审核,2
OMG SO GOOD,"Bought this for pretty cheap compared to brand new devices on the market, even note 9 is expensive still. This one was renewed and boy oh boy it is like BRAND SPANKIN NEW! Superb battery life, The pen thing works fabulously. Only thing I could complain about is the phone screens durability. Within one week of ownership there are 7 or 8 permanent marks on the screen from being in the pocket where my multitool clips in at. (I've had a galaxy s4 for 6 years in that pocket slapping it with no issues or scrapes or marks whatsoever but yet in one week of ownership its already marked up... Gotta either change my habits, or change my case selection i guess.)",2019年5月18日 在美国审核,0
"Fast shipping, great looking phone",So I was a little skeptical to order a burner phone off the internets.But this phone arrived quickly and looked brand new.I was able to charge it up and put a sim card in and it fired right up.I am on the Verizon network so I ordered that phone.Worked great.I will say that this phone seems to have worse reception than my iPhone.My wife also has a note 9 and she has the same problems so I don't believe this to be a phone issue.I will definitely be ordering phones like this in the future.,2021年5月26日 在美国审核,0
Renewed? Works like new for me,"I'm very pleased with this phone. I love the s-pen, the camera and battery life are great, and has no lag like my previous phone.I have T-Mobile and I just switched out the SIM with no issue. I recently spoke with a Verizon CSR and he said they are now using the GSM network.In my box and they looked like new: USB-C cord with ""house"" plug, headphones, and the phone itself. Thanks for offering the phone at this price so I can pay less monthly on my phone bill!",2019年10月8日 在美国审核,0
